batch,model,widthLoIn,widthHiIn,styleCount,styles
range4,,264,265,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,265,266,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,266,268,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,268,269,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,269,270,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,270,271,7,T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,271,272,7,T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,272,275,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,275,276,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,276,277,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,277,278,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,278,280,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,280,281,0,
range5,,281,282,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,282,283,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,283,286,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,286,287,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,288,289,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,287,288,6,T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,289,290,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,290,294,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,294,295,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,295,296,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,296,299,2,T3.625x18TopBtmEvery2ndGT5SEC | T4.0x16EverySection
range5,,299,300,2,T3.625x18TopBtmEvery2ndGT5SEC | T4.0x16EverySection
range5,,300,301,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,301,302,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,302,304,5,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,304,305,4,T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,305,306,2,T3.625x18EverySection | T4.0x16EverySection
range5,,306,307,2,T3.625x18EverySection | T4.0x16EverySection
range5,,307,308,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,308,310,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,310,312,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,312,313,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,313,314,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,314,316,0,
range6,,316,322,2,T3.625x18EverySection | T4.0x16EverySection
range6,,322,323,2,T3.625x18EverySection | T4.0x16EverySection
range6,,323,324,2,T3.625x18EverySection | T4.0x16EverySection
range6,,324,325,2,T3.625x18EverySection | T4.0x16EverySection
range6,,325,329,2,T3.625x18EverySection | T4.0x16EverySection
range6,,329,330,2,T3.625x18EverySection | T4.0x16EverySection
range6,,330,331,2,T3.625x18EverySection | T4.0x16EverySection
range6,,331,332,2,T3.625x18EverySection | T4.0x16EverySection
range6,,332,333,2,T3.625x18EverySection | T4.0x16EverySection
range6,,333,334,2,T3.625x18EverySection | T4.0x16EverySection
range6,,334,335,1,T4.0x16EverySection
range6,,335,338,1,T4.0x16EverySection
range6,,338,340,1,T4.0x16EverySection
range6,,340,341,1,T4.0x16EverySection
range6,,341,342,1,T4.0x16EverySection
range6,,342,346,1,T4.0x16EverySection
range6,,346,347,1,T4.0x16EverySection
range6,,347,348,1,T4.0x16EverySection
range6,,348,349,1,T4.0x16EverySection
range6,,349,350,1,T4.0x16EverySection
range6,,350,351,1,T4.0x16EverySection
range6,,351,352,1,T4.0x16EverySection
range6,,352,355,1,T4.0x16EverySection
range6,,355,360,0,
range7,,360,361,1,T4.0x16EverySection
range7,,361,362,1,T4.0x16EverySection
range7,,362,363,1,T4.0x16EverySection
range7,,363,364,1,T4.0x16EverySection
range7,,364,368,1,HatTruss
range7,,368,369,1,HatTruss
range7,,369,370,1,HatTruss
range7,,370,374,1,HatTruss
range7,,374,376,1,HatTruss
range7,,376,386,1,HatTruss
range7,,386,390,1,HatTruss
range7,,390,400,1,HatTruss
range7,,400,403,1,HatTruss
range7,,403,405,1,HatTruss
range7,,405,408,1,HatTruss_UbarTruss
range7,,408,409,1,HatTruss_UbarTruss
range7,,409,410,1,HatTruss_UbarTruss
range7,,410,422,1,HatTruss_UbarTruss
range7,,422,432,1,HatTruss_UbarTruss
range7,,432,462,1,HatTruss_UbarTruss
range7,,462,479,1,HatTruss_UbarTruss
range7,,479,482,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
