batch,model,widthLoIn,widthHiIn,styleCount,styles
range4,,256,257,9,T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,257,258,9,T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,258,259,9,T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,259,261,0,
range4,,235,236,0,
range4,,236,237,0,
range4,,237,238,0,
range4,,238,239,0,
range4,,239,240,0,
range4,,240,241,0,
range4,,241,244,0,
range4,,244,245,0,
range4,,245,246,0,
range4,,246,248,0,
range4,,248,250,0,
range4,,250,252,0,
range4,,252,253,0,
range4,,253,254,0,
range4,,254,255,0,
range4,,255,256,0,
range4,,256,257,0,
range4,,257,258,0,
range4,,258,259,0,
range4,,259,261,0,
range5,,261,262,9,T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,262,263,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,263,264,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,264,265,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,265,266,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,266,268,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,268,269,8,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,269,270,7,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,270,271,7,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,271,272,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,272,275,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,275,276,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,276,277,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,277,278,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,278,280,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,280,281,6,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,281,282,5,T2.5x18EverySection | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,282,283,4,T2.5x18EverySection | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,283,286,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,286,287,0,
range5,,261,262,0,
range5,,262,263,0,
range5,,263,264,0,
range5,,264,265,0,
range5,,265,266,0,
range5,,266,268,0,
range5,,268,269,0,
range5,,269,270,0,
range5,,270,271,0,
range5,,271,272,0,
range5,,272,275,0,
range5,,275,276,0,
range5,,276,277,0,
range5,,277,278,0,
range5,,278,280,0,
range5,,280,281,0,
range5,,281,282,0,
range5,,282,283,0,
range5,,283,286,0,
range5,,286,287,0,
range6,,288,289,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,287,288,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,289,290,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,290,294,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,294,295,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,295,296,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,296,299,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,299,300,2,T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,300,301,2,T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range6,,301,302,1,T4.0x16EverySection
range6,,302,304,1,T4.0x16EverySection
range6,,304,305,1,T4.0x16EverySection
range6,,305,306,1,HatTruss
range6,,306,307,1,HatTruss
range6,,307,308,1,HatTruss
range6,,308,310,1,HatTruss
range6,,310,312,1,HatTruss
range6,,312,313,1,HatTruss
range6,,313,314,1,HatTruss
range6,,314,316,0,
range6,,288,289,0,
range6,,287,288,0,
range6,,289,290,0,
range6,,290,294,0,
range6,,294,295,0,
range6,,295,296,0,
range6,,296,299,0,
range6,,299,300,0,
range6,,300,301,0,
range6,,301,302,0,
range6,,302,304,0,
range6,,304,305,0,
range6,,305,306,0,
range6,,306,307,0,
range6,,307,308,0,
range6,,308,310,0,
range6,,310,312,0,
range6,,312,313,0,
range6,,313,314,0,
range6,,314,316,0,
range7,,316,322,1,HatTruss
range7,,322,323,1,HatTruss
range7,,323,324,1,HatTruss
range7,,324,325,1,HatTruss
range7,,325,329,1,HatTruss
range7,,329,330,1,HatTruss
range7,,330,331,1,HatTruss
range7,,331,332,1,HatTruss
range7,,332,333,1,HatTruss
range7,,333,334,1,HatTruss
range7,,334,335,1,HatTruss
range7,,335,338,1,HatTruss
range7,,338,340,1,HatTruss
range7,,340,341,1,HatTruss
range7,,341,342,1,HatTruss
range7,,342,346,1,HatTruss
range7,,346,347,1,HatTruss
range7,,347,348,1,HatTruss
range7,,348,349,1,HatTruss
range7,,349,350,0,
range7,,316,322,0,
range7,,322,323,0,
range7,,323,324,0,
range7,,324,325,0,
range7,,325,329,0,
range7,,329,330,0,
range7,,330,331,0,
range7,,331,332,0,
range7,,332,333,0,
range7,,333,334,0,
range7,,334,335,0,
range7,,335,338,0,
range7,,338,340,0,
range7,,340,341,0,
range7,,341,342,0,
range7,,342,346,0,
range7,,346,347,0,
range7,,347,348,0,
range7,,348,349,0,
range7,,349,350,0,
range8,,350,351,1,HatTruss
range8,,351,352,1,HatTruss
range8,,352,355,1,HatTruss
range8,,355,360,1,HatTruss
range8,,360,361,1,HatTruss
range8,,361,362,1,HatTruss_UbarTruss
range8,,362,363,1,HatTruss_UbarTruss
range8,,363,364,1,HatTruss_UbarTruss
range8,,364,368,1,HatTruss_UbarTruss
range8,,368,369,1,HatTruss_UbarTruss
range8,,369,370,1,HatTruss_UbarTruss
range8,,370,374,1,HatTruss_UbarTruss
range8,,374,376,1,HatTruss_UbarTruss
range8,,376,386,1,HatTruss_UbarTruss
range8,,386,390,1,HatTruss_UbarTruss
range8,,390,400,1,HatTruss_UbarTruss
range8,,400,403,1,HatTruss_UbarTruss
range8,,403,405,1,EXCEEDS_CAPACITY
range8,,405,408,1,EXCEEDS_CAPACITY
range8,,408,409,0,
range8,,350,351,0,
range8,,351,352,0,
range8,,352,355,0,
range8,,355,360,0,
range8,,360,361,0,
range8,,361,362,0,
range8,,362,363,0,
range8,,363,364,0,
range8,,364,368,0,
range8,,368,369,0,
range8,,369,370,0,
range8,,370,374,0,
range8,,374,376,0,
range8,,376,386,0,
range8,,386,390,0,
range8,,390,400,0,
range8,,400,403,0,
range8,,403,405,0,
range8,,405,408,0,
range8,,408,409,0,
range9,,409,410,1,EXCEEDS_CAPACITY
range9,,410,422,1,EXCEEDS_CAPACITY
range9,,422,432,1,EXCEEDS_CAPACITY
range9,,432,462,1,EXCEEDS_CAPACITY
range9,,462,479,1,EXCEEDS_CAPACITY
range9,,479,482,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
