batch,model,widthLoIn,widthHiIn,styleCount,styles
range4,,266,268,5,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,268,269,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,269,270,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,270,271,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,271,272,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,272,275,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,275,276,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,276,277,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,277,278,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,278,280,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,280,281,0,
range4,,252,253,0,
range4,,253,254,0,
range4,,254,255,0,
range4,,255,256,0,
range4,,256,257,0,
range4,,257,258,0,
range4,,258,259,0,
range4,,259,261,0,
range4,,261,262,0,
range4,,262,263,0,
range4,,263,264,0,
range4,,264,265,0,
range4,,265,266,0,
range4,,266,268,0,
range4,,268,269,0,
range4,,269,270,0,
range4,,270,271,0,
range4,,271,272,0,
range4,,272,275,0,
range4,,275,276,0,
range4,,276,277,0,
range4,,277,278,0,
range4,,278,280,0,
range4,,280,281,0,
range5,,281,282,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,282,283,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,283,286,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,286,287,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,288,289,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,287,288,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,289,290,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,290,294,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,294,295,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,295,296,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,296,299,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,299,300,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,300,301,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,301,302,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,302,304,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,304,305,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,305,306,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,306,307,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,307,308,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,308,310,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,310,312,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,312,313,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range5,,313,314,2,T3.625x18EverySection | T4.0x16EverySection
range5,,314,316,0,
range5,,281,282,0,
range5,,282,283,0,
range5,,283,286,0,
range5,,286,287,0,
range5,,288,289,0,
range5,,287,288,0,
range5,,289,290,0,
range5,,290,294,0,
range5,,294,295,0,
range5,,295,296,0,
range5,,296,299,0,
range5,,299,300,0,
range5,,300,301,0,
range5,,301,302,0,
range5,,302,304,0,
range5,,304,305,0,
range5,,305,306,0,
range5,,306,307,0,
range5,,307,308,0,
range5,,308,310,0,
range5,,310,312,0,
range5,,312,313,0,
range5,,313,314,0,
range5,,314,316,0,
range6,,316,322,2,T3.625x18EverySection | T4.0x16EverySection
range6,,322,323,2,T3.625x18EverySection | T4.0x16EverySection
range6,,323,324,1,T4.0x16EverySection
range6,,324,325,1,T4.0x16EverySection
range6,,325,329,1,T4.0x16EverySection
range6,,329,330,1,T4.0x16EverySection
range6,,330,331,1,T4.0x16EverySection
range6,,331,332,1,T4.0x16EverySection
range6,,332,333,1,T4.0x16EverySection
range6,,333,334,1,T4.0x16EverySection
range6,,334,335,1,T4.0x16EverySection
range6,,335,338,1,T4.0x16EverySection
range6,,338,340,1,T4.0x16EverySection
range6,,340,341,1,T4.0x16EverySection
range6,,341,342,1,T4.0x16EverySection
range6,,342,346,1,T4.0x16EverySection
range6,,346,347,1,T4.0x16EverySection
range6,,347,348,1,T4.0x16EverySection
range6,,348,349,1,T4.0x16EverySection
range6,,349,350,1,HatTruss
range6,,350,351,1,HatTruss
range6,,351,352,1,HatTruss
range6,,352,355,1,HatTruss
range6,,355,360,0,
range6,,316,322,0,
range6,,322,323,0,
range6,,323,324,0,
range6,,324,325,0,
range6,,325,329,0,
range6,,329,330,0,
range6,,330,331,0,
range6,,331,332,0,
range6,,332,333,0,
range6,,333,334,0,
range6,,334,335,0,
range6,,335,338,0,
range6,,338,340,0,
range6,,340,341,0,
range6,,341,342,0,
range6,,342,346,0,
range6,,346,347,0,
range6,,347,348,0,
range6,,348,349,0,
range6,,349,350,0,
range6,,350,351,0,
range6,,351,352,0,
range6,,352,355,0,
range6,,355,360,0,
range7,,360,361,1,HatTruss
range7,,361,362,1,HatTruss
range7,,362,363,1,HatTruss
range7,,363,364,1,HatTruss
range7,,364,368,1,HatTruss
range7,,368,369,1,HatTruss
range7,,369,370,1,HatTruss
range7,,370,374,1,HatTruss
range7,,374,376,1,HatTruss
range7,,376,386,1,EXCEEDS_CAPACITY
range7,,386,390,1,EXCEEDS_CAPACITY
range7,,390,400,1,EXCEEDS_CAPACITY
range7,,400,403,1,EXCEEDS_CAPACITY
range7,,403,405,1,EXCEEDS_CAPACITY
range7,,405,408,1,EXCEEDS_CAPACITY
range7,,408,409,1,EXCEEDS_CAPACITY
range7,,409,410,1,EXCEEDS_CAPACITY
range7,,410,422,1,EXCEEDS_CAPACITY
range7,,422,432,1,EXCEEDS_CAPACITY
range7,,432,462,1,EXCEEDS_CAPACITY
range7,,462,479,1,EXCEEDS_CAPACITY
range7,,479,482,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
